1309120968.88,13.5,1.27
1309121269.04,12.1,0.225
1309121989.58,13.41215,4.0
1309122049.6,13.5,2.1
1309123610.69,13.5,0.25
1309128233.18,13.5,0.5
1309128413.35,13.5,4.0
1309128473.41,13.5,4.5
1309128893.82,13.5,1.05
1309131536.31,13.5291341336,8.581
1309131596.36,13.9991166667,6.0
1309135499.98,14.0,1.0
1309135620.09,14.0,8.958818517
1309140724.88,14.0,20.0
1309141625.75,14.0,0.5
1309148738.87,15.6586,2.5
1309150540.52,15.65,0.09
1309152882.68,15.58,4.0
1309154504.09,15.2538343558,3.26
1309161229.01,17.539,0.34
1309161769.2,17.6,1.56
1309173357.29,17.4999741955,7.75
1309174258.02,17.5,3.676878
1309221483.02,16.0,0.5
1309222143.63,16.5,3.92
1309228027.47,15.6,0.4115
1309231117.1,15.3661687799,13.2895
1309231357.25,15.0,5.0
1309231417.25,15.0,5.0
1309235679.3,15.0,1.7105
1309236099.59,15.0,1.2895
1309237180.32,14.1479069767,6.88
1309252370.71,14.0463377699,5.65
1309260957.33,16.3,0.07
1309277472.17,16.0,0.3083
1309277652.35,16.0,5.0
1309277952.51,16.0,12.5
1309279333.78,16.0,5.33
1309279634.0,16.0,0.369
1309280054.28,16.0,9.75
1309283957.43,15.65,2.0
1309284677.99,16.0,12.3
1309284858.16,15.65,1.0524
1309285878.97,16.0,5.0
1309287560.2,16.0,5.0
1309287680.32,16.0,2.3
1309288040.55,16.0,9.0
1309292123.91,16.0,1.0
1309292604.29,16.0,1.05
1309299449.99,16.0,18.5
1309299630.1,16.0,8.0
1309306535.13,16.0,3.5
1309312298.62,16.0,1.23
1309315239.93,15.9,0.1
1309318481.79,15.5420560748,2.14
1309320863.97,16.0,3.0
1309325006.94,16.0,0.0819
1309327948.59,15.5,1.7847014
1309330590.19,15.5,1.0
1309340679.22,15.4,0.13
1309393495.46,16.5,1.0
1309421230.31,16.5,0.1145
1309425793.4,16.849966275,0.08
1309439362.42,16.8495949499,2.0
1309459415.56,16.35,7.4
1309461156.26,16.25,11.26
1309466498.16,16.15,0.6
1309466678.19,16.25,9.0
1309467818.67,16.0066666667,1.5
1309467938.77,15.85,0.92
1309487446.66,15.7,7.45
1309494712.98,15.7,1.0
1309496874.45,15.7,1.0
1309501497.68,15.7,0.05
1309515428.18,15.6,0.5
1309519991.69,15.6,7.0
1309520652.3,15.6,0.5
1309520952.57,15.4032416667,12.0
1309521072.69,15.31,1.0
1309521132.74,15.0446601942,5.15
1309521312.92,14.9,5.95
1309521493.05,14.9,1.45
1309521613.17,14.5,0.5
1309521733.29,14.16,0.5
1309524795.61,14.16,4.5
1309525636.33,14.5,4.5
1309525996.6,14.9,0.8
1309533862.71,14.9,0.55
1309534403.16,14.9,0.0984
1309535183.75,14.9,2.1016
1309535844.3,15.0,1.4
1309536024.44,15.0,0.7
1309537645.7,15.0,0.55
1309538786.56,15.0,0.609
1309549415.25,15.0,1.0
1309549835.57,15.5,1.16
1309549955.66,15.6,2.304
1309551757.11,15.6,5.0
1309552057.32,15.6,0.15
1309580459.0,15.3799692647,0.34
1309588983.98,15.38,13.03815598
1309589344.19,15.38,0.07
1309627318.1,15.3797514233,0.15
1309637926.69,15.3788847442,3.6
1309639487.13,14.98,1.0
1309642728.84,14.98,10.5
1309642969.06,15.201,14.707
1309646571.33,15.202,20.0
1309646631.35,15.2010415996,30.0
1309646871.44,15.201,10.0
1309650713.73,15.0,5.0
1309655516.36,14.8,1.0
1309655636.47,14.75,0.4
1309655696.49,14.5,8.3403
1309655816.56,14.5,10.20576842
1309656176.77,15.0,1.02
1309656296.79,14.33,6.166
1309656416.91,14.2,2.364
1309664281.77,14.2,1.4
1309675029.23,15.111,0.78
1309679532.13,14.3,0.27
1309700723.66,14.5,0.22
1309709247.99,14.5,5.11
1309709308.04,14.3,2.03
1309709608.18,14.3,7.97
1309710688.57,14.5,7.49
1309712489.54,15.2450859951,6.105
1309728401.96,14.7,1.0
1309728642.19,14.5,0.95
1309730143.25,14.5,1.0
1309744255.53,15.19,0.08
1309745156.32,15.19,0.097
1309748218.97,15.0,50.0
1309759931.66,15.0,1.95
1309772065.56,14.2,1.8
1309772486.2,14.2,0.55
1309772786.5,14.2,1.8178
1309791045.99,15.0,4.6
1309791526.47,15.0,5.0
1309791586.67,15.0,0.4
1309793688.79,14.5,3.0
1309800055.94,14.1001418,5.0
1309800116.1,14.1000472667,15.0
1309800236.3,14.1,19.495
1309806544.52,14.11,1.97
1309810808.83,14.11,1.03
1309811769.8,14.11,0.93
1309812070.11,14.0548996914,6.48
1309812130.17,14.026465,10.0
1309812550.57,14.0010316585,12.698
1309813451.55,13.6,1.0
1309862100.72,13.020082753,4.046
1309868346.04,13.4,4.8
1309874891.16,13.022,5.2
1309876692.67,13.022,3.6
1309876992.94,13.0214331238,6.238
