1309133157.8,11.0,2.25
1309180982.36,11.0,3.48
1309191069.18,10.9,4.2
1309191309.37,11,11
1309195032.24,11,1
1309198093.75,10.5,2.52
1309248888.45,10.7345,3.0
1309282216.1,11,1
1309287560.2,10.6,2
1309289241.59,11,7
1309337135.68,12.31,3
1309390373.92,11,1
1309394275.88,12.0580555556,9.0
1309422731.27,11.98,2
1309438581.89,11,1
1309455153.53,10.5,5
1309457915.24,11.97,6
1309460916.12,11,1
1309463557.16,11,1
1309477001.64,11,1
1309496814.41,10.9090909091,3.3
1309536504.84,10.5,5
1309554759.42,10.2,3.9
1309655276.12,10.2,1
1309691417.93,10.2,1
1309691718.0,10.4,1
1309708707.61,10.04,2.61
1309710868.61,10.5,10.04
1309715011.46,10,2
1309716452.65,10,1
1309774408.12,10.01,4
1309788042.78,10,2
1309798193.89,10,1
1309804322.05,10,2
1309858677.87,10.0,9.5
1309859278.36,10,2
1309859818.87,9.99,1
1309864022.4,9.4,1
1309873029.59,9,4
1309879695.34,9.9,1.5
1309881076.5,10,1
1309883118.24,10.0,4.0
1309887321.73,10.0,0.5
1309938497.08,10,1
1309961612.57,9.65,10
1309961672.63,10.03,14
1309968215.41,9.1,1
1310025324.9,10,4
1310040519.91,9.6,1
1310042862.19,9.8,1
1310044663.95,9.0,1.11
1310050729.82,9.5,0.1
1310051630.72,9.5,0.9
1310055834.79,9.5,1
1310070187.23,9.0,0.7
1310116152.87,9.0,0.9
1310118855.98,9.9,1
1310119757.17,9.9,5.04
1310120719.15,9.95,1
1310122581.16,9.9,2.96
1310126545.23,9.8,1
1310135615.26,9.9,1
1310139158.71,9.5,1.5
1310141741.2,9.6,5
1310154894.14,9.6,4
1310156635.87,9.6,1
1310163664.22,9.95,5
1310199402.43,9.99,2
1310199822.85,9.5,1
1310215799.39,9.99,2
1310222225.33,9.5,4
1310234536.37,9.95,9
1310288768.42,9.5,4
1310289369.11,9.95,1
1310294174.15,9.89,4
1310302943.12,9.5,2.15
1310303543.67,9.5,1
1310323061.56,9.94,0.85
1310323541.78,9.79,6
1310323901.99,9.94,2
1310324022.09,9.91904761905,3.15
1310397412.18,9.45,2
1310398433.38,9.8,4
1310403118.34,9.5,1
1310404980.16,9.8,5
1310407803.02,9.9,9.99
1310407863.08,9.9,7.01
1310411347.47,9.97057432432,2.96
1310459030.61,9.4,25
1310463474.13,9.98,2.44
1310472301.47,9.9,2.0
1310478668.12,10.04,1
1310488458.44,9.93,1.99
1310500411.43,9.94,6
1310543202.3,9,5
1310596708.51,9.1,1.2
1310634238.15,9.1,5.8
1310655010.72,9.4,0.3
1310675244.45,9.1,1
1310716258.31,9.0,9.01
1310723828.34,8.8,4.31
1310731096.95,8.99,1
1310733199.14,8.99,1
1310840709.77,9,3
1310851339.74,8.99,2.44
1310927916.54,8.1,5
1310941190.48,8.5,1
1310993746.42,8.5,1
1311006959.75,8.5,4.0
1311008580.97,9.5,3
1311009841.79,10,1
1311017826.78,8.33333333333,15
1311054260.11,8.98,1.5
1311063510.14,8.5,3.5
1311070417.49,8.98,4.5
1311083931.88,8.85,1.84
1311155289.85,9,5
1311158112.72,8.988,5
1311241479.62,8.8,2.5
1311252591.46,8.7,5
1311274335.75,8.7,5
1311289111.09,8.45,4
1311305808.77,8.2,5
1311319803.76,8,9
1311414081.18,8.8,3
1311420085.6,8.99,1
1311505947.36,8.5,2.28
1311508770.44,8.98,1
1311609535.05,8.5,6
1311622989.51,8.9,5
1311625932.66,9.0,4.07
1311626593.32,9.0,1.15
1311658665.89,8.5,2.7
1311663170.43,9.0,4.78
1311673562.79,8,4
1311680530.9,9.0,6.0
1311699243.79,8.98,1.53
1311708974.05,9,1
1311720564.63,8.97,8.65
1311762351.14,8.8,10
1311784445.17,8.84285714286,1.75
1311798555.0,8.5,2.3
1311848928.41,8.89,2
1311867421.43,8.79,6
1311870183.59,8.85555555556,2.25
1311876308.46,8.99,3.7
1311899126.21,9.0,3.28
1311926331.75,8,6
1311927893.31,8.8,2.6
1311929875.36,9.0,7.47
1312013891.89,8.79,3
1312019655.96,8.98,1
1312059280.4,8.78,1
