1309116646.44,11.98,2.31935
1309117367.05,11.2984284051,3.436
1309126852.06,11.85,0.566
1309127932.92,11.9933488527,3.007
1309164591.36,11.47,5
1309164651.39,12.77,1
1309168433.91,12.78,3.5
1309172096.41,12.0,3.081
1309172876.98,12.79,0.05
1309177620.66,13.07,1.5
1309185785.24,11.89,2.98
1309186745.89,12.45,3.435
1309192810.53,12.25,0.275
1309196113.0,12.0,0.275
1309243064.32,12.0,6
1309244865.45,12.0,8
1309250089.19,11.4,1.3
1309252490.83,12.47,4
1309253271.53,11.42,0.84505
1309253331.53,11.2,2
1309253871.85,12.45,7.46
1309257114.49,12.0,0.5
1309258315.41,11.4,0.03
1309258615.52,11.24,0.5
1309259396.12,12.38,4.46
1309262398.32,12.25,5.367
1309280414.6,12.25,3
1309281675.65,12.3,18.91666667
1309288580.94,11.87,0.1
1309289061.41,11.87,0.179
1309289181.53,12.25,3.16
1309290562.63,11.87,0.5
1309297588.46,11.87,1
1309321824.67,12.0,1.03
1309322064.86,12.28,25
1309330710.23,12.1,0.13785123
1309336595.14,11.88,0.13785123
1309337796.34,12.19,0.792
1309342240.78,12.15,0.792
1309343261.8,12.15,10.632
1309399858.97,12.22,2
1309414086.45,12.27,2
1309418828.69,12.2,10
1309424532.52,12.21,8.06
1309425793.4,12.2,0.1
1309436840.72,11.8,2.42
1309450590.26,11.9,1
1309457975.25,11.95,2
1309458695.42,11.8,2
1309464457.55,12.06,2.637
1309470579.62,12.05,1.001
1309472140.27,11.6,8.06
1309472680.48,11.68,1.7123287
1309472740.54,11.6,0.9246713
1309475981.35,11.4,26.82
1309510264.37,11.25,0.378
1309512366.0,11.0,9.605
1309512606.13,11.3900905633,5.521
1309516809.25,11.1,33.37821139
1309524015.02,10.918281861,11.776416
1309536324.67,10.76,0.3888
1309536384.72,11.55,2.15
1309542810.0,10.9,1.9
1309558422.49,11.1,5.912
1309566468.56,10.9,0.251
1309583520.78,11.09,1.133
1309599971.75,10.9,0.1
1309691417.93,11.0,1
1309691477.95,11.0973858921,12.05
1309695500.19,11.1,1
1309697722.01,11.15,1
1309708287.24,11.0,1.9
1309711588.88,10.5,7.46
1309724919.18,10.71,2
1309725579.62,10.71,2
1309738009.99,10.5218946227,17.518
1309738070.02,10.19,0.9328
1309767740.76,10.03,4
1309770023.39,10.01,4
1309778612.46,10.79,1
1309778672.52,10.79,1
1309782095.94,10.1,27.4892
1309784438.55,10.1028483537,3.5108
1309784498.61,10.01,2.9185
1309784558.67,10.0,10.1977
1309792547.63,9.95,0.5
1309792607.69,9.8,2.788
1309792667.75,9.8,4
1309797232.69,10.8,3
1309797292.75,10.85,1
1309797352.81,11.0,3.68
1309803961.35,10.0,0.4
1309810868.9,9.8,2
1309810928.97,9.8,1.788
1309810989.03,9.8,1
1309813031.08,10.6,0.207
1309813691.8,9.7,3
1309822342.52,9.7,10
1309832193.06,9.8,2.64
1309862461.05,9.79,1.28
1309867925.65,9.5,0.78
1309872729.35,10.59,15.515
1309876872.83,9.81979149565,12.182
1309877953.9,9.5,0.535
1309881196.62,9.5,6.561
1309881256.67,9.10503702675,9.92649087
1309882277.55,7.7,10
1309886541.1,9.7,5.1
1309887802.2,9.69,1
1309888822.93,9.2,1
1309890564.51,9.25,0.5
1309891225.02,9.7,1
1309892005.75,9.2,2
1309893567.1,9.0,9.29
1309893687.22,8.78,5
1309895008.92,9.5,0.5
1309896450.15,9.3,2
1309896690.34,9.3,3
1309896870.51,9.68598214286,11.2
1309898011.42,9.69,2
1309926354.44,9.1,14.11
1309949484.35,9.7,0.19886
1309953326.83,10.0,4.5
1309954167.4,10.0,2
